No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
1069,999.99,53.55,53.55,106.92,5.60,5.60,8.89,27.62,3.53,23.50,19.31,1.72,6.57,11,235,0,110,21,353,1,165,3,110,0,165,10,102,0,153,18,140,0,210,244,140,0,210
1070,999.99,999.99,999.99,999.99,999.99,999.99,14.39,10.03,7.72,8.27,57.92,29.27,24.27,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
1072,999.99,999.99,999.99,999.99,18.03,18.03,35.79,49.89,9.45,54.78,60.29,32.36,6.09,3,180,0,83,5,270,0,125,0,102,0,153,1,102,1,153,0,185,0,280,6,185,14,280
1074,999.99,999.99,999.99,999.99,10.28,10.28,10.49,12.32,4.96,12.24,17.02,12.55,5.35,4,235,0,110,3,353,0,165,0,86,0,129,4,86,3,129,0,185,0,280,40,185,25,280
1075,999.99,999.99,999.99,999.99,10.28,10.28,10.49,12.32,4.96,12.24,17.02,12.55,5.35,4,235,0,110,3,353,0,165,0,86,0,129,4,86,3,129,0,185,0,280,40,185,25,280
1076,999.99,999.99,999.99,999.99,32.12,32.12,46.98,256.53,8.12,268.02,96.65,40.07,24.89,0,180,0,83,1,270,0,125,0,102,0,153,1,94,2,141,5,140,11,210,0,140,0,210
1078,999.99,999.99,999.99,999.99,999.99,999.99,21.12,64.98,7.53,68.70,50.73,29.47,14.14,0,235,0,110,1,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,5,185,8,280
1079,999.99,999.99,999.99,999.99,999.99,999.99,21.12,64.98,7.53,68.70,50.73,29.47,14.14,0,235,0,110,1,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,5,185,8,280
1080,999.99,999.99,999.99,999.99,36.05,36.05,35.43,675.99,19.99,579.42,59.36,75.20,7.41,8,180,0,83,11,270,1,125,0,86,0,129,3,86,5,129,0,185,4,280,11,185,16,280
1081,999.99,999.99,999.99,999.99,28.10,28.10,143.79,80.32,43.31,78.89,97.72,94.08,17.55,3,180,0,83,3,270,0,125,0,110,0,165,2,102,2,153,0,185,0,280,20,185,17,280
1082,999.99,999.99,999.99,999.99,999.99,999.99,20.51,136.67,12.88,174.18,39.38,33.82,14.28,0,235,0,110,1,353,0,165,0,94,0,141,0,86,1,129,0,185,0,280,0,185,8,280
1084,999.99,999.99,999.99,999.99,7.17,7.17,9.40,19.41,4.47,20.38,15.37,13.35,9.43,5,235,0,110,5,353,0,165,0,86,0,129,1,86,1,129,0,140,0,210,0,140,0,210
1085,999.99,999.99,999.99,999.99,7.17,7.17,9.40,19.41,4.47,20.38,15.37,13.35,9.43,5,235,0,110,5,353,0,165,0,86,0,129,1,86,1,129,0,140,0,210,0,140,0,210
1086,999.99,117.68,117.68,999.99,31.10,31.10,19.78,127.85,9.36,113.53,30.22,31.55,6.90,4,235,0,110,2,353,0,165,3,102,1,153,5,86,2,129,13,140,6,210,35,140,15,210
1087,999.99,162.31,162.31,999.99,24.45,24.45,13.03,9.95,6.08,7.71,42.82,999.99,11.12,2,180,0,83,0,270,0,125,0,86,0,129,6,110,0,165,0,185,0,280,22,185,0,280
1088,999.99,188.69,188.69,999.99,8.50,8.50,40.45,23.37,13.66,25.42,73.54,44.75,14.81,2,235,0,110,3,353,0,165,0,110,1,165,4,110,8,165,0,140,3,210,8,140,16,210
1089,999.99,999.99,999.99,999.99,999.99,999.99,74.02,108.13,105.55,108.13,999.99,999.99,36.33,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,3,185,1,280
1090,999.99,1.87,1.87,999.99,1.09,1.09,12.47,145.03,8.32,154.11,49.74,37.50,3.17,49,235,2,110,52,353,2,165,0,86,0,129,7,102,8,153,0,185,0,280,189,185,228,280
1091,999.99,999.99,999.99,999.99,7.61,7.61,45.70,35.26,20.78,31.57,999.99,999.99,13.32,11,180,1,83,16,270,1,125,0,102,2,153,18,86,27,129,3,140,19,210,221,140,330,210
1092,999.99,999.99,999.99,999.99,3.89,3.89,8.93,13.36,2.92,12.65,12.59,14.13,7.80,7,180,0,83,3,270,0,125,0,86,0,129,2,102,1,153,0,185,0,280,31,185,12,280
1093,999.99,999.99,999.99,999.99,10.30,10.30,20.22,53.72,9.67,54.37,42.83,30.84,4.94,3,180,0,83,3,270,0,125,0,86,0,129,1,86,1,129,0,140,0,210,6,140,5,210
1094,999.99,999.99,999.99,999.99,999.99,999.99,18.91,104.91,6.63,127.18,38.74,16.58,10.40,2,180,0,83,10,270,1,125,0,102,0,153,0,102,1,153,0,140,0,210,0,140,2,210
1095,999.99,999.99,999.99,999.99,77.72,77.72,17.40,7.25,5.11,7.17,57.85,58.13,22.12,1,235,0,110,1,353,0,165,0,86,0,129,1,86,1,129,0,140,0,210,23,140,12,210
1096,999.99,999.99,999.99,999.99,3.05,3.05,20.53,45.37,3.33,34.76,50.87,31.72,12.36,3,235,0,110,14,353,1,165,2,102,0,153,7,102,6,153,29,185,0,280,130,185,108,280
1097,999.99,999.99,999.99,999.99,999.99,999.99,67.12,183.85,46.11,189.66,999.99,999.99,18.19,3,180,0,83,3,270,0,125,2,110,4,165,5,102,5,153,7,185,14,280,38,185,36,280
1098,999.99,999.99,999.99,999.99,999.99,999.99,50.33,44.96,9.46,49.84,999.99,999.99,24.11,0,180,0,83,0,270,0,125,0,102,0,153,0,94,1,141,0,185,0,280,0,185,3,280
1099,999.99,165.19,165.19,999.99,20.16,20.16,19.90,34.20,9.58,40.59,37.03,20.94,12.62,4,235,0,110,6,353,0,165,0,86,0,129,7,94,14,141,0,185,0,280,25,185,52,280
1100,999.99,999.99,999.99,999.99,3.65,3.65,8.79,59.01,4.80,57.88,18.17,15.16,4.41,9,235,1,110,6,353,1,165,0,94,0,141,17,110,11,165,0,140,0,210,44,140,29,210
1101,999.99,2.10,2.10,999.99,0.60,0.80,6.58,124.63,3.66,131.83,23.72,17.13,3.50,39,180,2,83,51,270,3,125,0,86,0,129,0,102,1,153,0,140,0,210,0,140,1,210
1102,999.99,999.99,999.99,1.28,1.28,5.69,6.06,3.28,1.25,0.77,2.18,1.07,15.37,3,235,0,110,25,353,2,165,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
1103,999.99,4.49,4.49,999.99,16.26,16.26,3.38,23.52,10.89,18.54,8.53,20.35,2.40,13,235,1,110,8,353,1,165,0,86,0,129,21,102,20,153,0,140,0,210,561,140,543,210
1104,999.99,150.14,150.14,999.99,19.66,19.66,72.19,716.40,21.24,670.23,999.99,999.99,6.93,7,235,0,110,4,353,0,165,0,102,0,153,5,86,3,129,0,185,0,280,10,185,5,280
1106,999.99,999.99,999.99,999.99,999.99,999.99,40.08,268.51,11.19,262.63,999.99,20.13,2.33,5,180,1,83,21,270,3,125,20,86,69,129,10,102,57,153,254,140,889,210,380,140,2079,210
1107,999.99,999.99,999.99,999.99,999.99,999.99,40.08,268.51,11.19,262.63,999.99,20.13,2.33,5,180,1,83,21,270,3,125,20,86,69,129,10,102,57,153,254,140,889,210,380,140,2079,210
1108,999.99,999.99,999.99,999.99,999.99,999.99,15.62,27.63,6.30,27.14,45.25,58.15,52.00,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,185,0,280,0,185,0,280
1109,999.99,999.99,999.99,999.99,6.68,14.49,11.47,77.46,2.66,79.86,10.84,1.48,91.67,0,180,0,83,8,270,1,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
1110,999.99,999.99,999.99,999.99,11.47,11.47,32.85,90.27,12.29,101.25,86.88,51.87,12.32,2,180,0,83,7,270,0,125,0,110,0,165,1,86,3,129,0,185,0,280,6,185,39,280
1111,999.99,64.10,64.10,7.21,2.96,2.96,23.44,16.64,3.27,11.49,40.21,43.31,6.88,6,180,0,83,3,270,0,125,0,94,0,141,3,102,2,153,0,185,0,280,17,185,10,280
1112,999.99,999.99,999.99,999.99,16.55,16.55,42.44,129.29,15.72,106.13,62.79,999.99,22.60,2,180,0,83,0,270,0,125,1,102,0,153,2,102,0,153,42,140,2,210,5,140,1,210
1113,999.99,999.99,999.99,999.99,7.73,7.73,22.70,130.47,45.22,118.82,50.24,999.99,4.90,13,180,1,83,0,270,0,125,0,102,0,153,4,86,0,129,0,140,0,210,5,140,0,210
1114,999.99,999.99,999.99,999.99,2.52,2.52,28.98,113.71,5.90,83.87,66.87,55.66,8.08,2,180,0,83,8,270,1,125,3,110,21,165,12,86,43,129,1,185,11,280,104,185,373,280
1115,999.99,999.99,999.99,999.99,10.27,10.27,18.02,74.41,11.69,70.35,32.96,36.43,2.38,3,180,0,83,2,270,0,125,0,86,0,129,15,94,8,141,0,140,0,210,6,140,3,210
1116,999.99,999.99,999.99,999.99,999.99,999.99,23.11,29.37,8.33,23.59,54.75,82.46,5.08,3,180,0,83,0,270,0,125,16,86,0,129,34,110,0,165,170,185,0,280,163,185,0,280
1117,999.99,999.99,999.99,999.99,14.13,14.13,114.05,47.75,12.19,59.15,999.99,999.99,64.33,0,235,0,110,1,353,0,165,0,86,0,129,0,102,2,153,0,185,6,280,0,185,112,280
1118,999.99,12.13,12.13,999.99,2.38,2.44,11.00,54.12,5.80,53.88,21.07,23.94,2.94,10,235,1,110,8,353,1,165,0,102,0,153,5,86,4,129,0,140,0,210,37,140,30,210
1119,999.99,0.28,0.29,999.99,0.60,0.60,2.86,22.71,5.51,20.66,7.38,1.26,2.53,63,180,4,83,31,270,3,125,0,110,0,165,8,86,1,129,0,185,0,280,36,185,6,280
1120,999.99,999.99,999.99,999.99,1.63,1.63,5.99,5.57,2.93,6.07,20.06,14.76,4.25,22,180,0,83,41,270,1,125,0,86,0,129,1,102,3,153,0,140,0,210,2,140,4,210
1121,999.99,999.99,999.99,999.99,999.99,999.99,24.50,35.97,11.77,33.16,999.99,62.44,12.65,8,235,1,110,15,353,1,165,0,102,0,153,23,86,46,129,0,140,0,210,1086,140,2165,210
1122,999.99,63.56,63.56,6.58,6.58,11.01,4.98,15.72,1.71,4.40,5.95,4.76,6.20,14,180,0,83,11,270,0,125,0,110,0,165,6,102,5,153,0,140,0,210,84,140,69,210
1123,999.99,999.99,999.99,999.99,999.99,999.99,140.50,256.79,12.78,310.42,999.99,51.50,33.83,0,235,0,110,2,353,0,165,0,86,0,129,0,86,6,129,0,140,0,210,0,140,27,210
1124,999.99,92.69,92.69,40.42,17.00,17.00,15.59,17.16,10.97,15.89,17.71,19.46,2.60,14,235,1,110,9,353,1,165,0,102,0,153,3,102,2,153,0,185,0,280,3,185,2,280
1125,999.99,999.99,999.99,999.99,35.23,35.23,126.48,27.24,19.69,27.55,999.99,999.99,35.80,0,180,0,83,0,270,0,125,0,102,0,153,1,102,1,153,0,185,0,280,10,185,13,280
1126,37.81,22.06,22.44,25.90,16.62,16.62,10.71,27.01,13.93,22.68,10.79,28.05,2.18,26,180,1,83,5,270,0,125,0,86,0,129,53,86,5,129,0,185,0,280,574,185,55,280
1127,999.99,999.99,999.99,999.99,999.99,999.99,173.76,710.41,20.07,537.81,999.99,999.99,33.57,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,1,140,0,210,6,140,0,210
1128,999.99,999.99,999.99,2.85,2.64,2.91,14.69,80.15,3.57,27.30,34.25,25.43,3.17,7,235,0,110,5,353,0,165,1,102,1,153,7,94,5,141,9,185,7,280,7,185,5,280
1129,999.99,999.99,999.99,999.99,16.55,16.55,42.44,129.29,15.72,106.13,62.79,999.99,22.60,2,180,0,83,0,270,0,125,1,102,0,153,2,102,0,153,42,140,2,210,5,140,1,210
1130,999.99,245.78,245.78,999.99,14.33,14.33,9.44,30.88,4.71,29.20,18.47,14.31,8.50,9,235,0,110,4,353,0,165,0,110,0,165,4,86,2,129,0,140,0,210,287,140,126,210
1131,999.99,999.99,999.99,999.99,999.99,999.99,101.24,999.99,133.22,930.12,999.99,999.99,10.94,3,180,0,83,0,270,0,125,0,86,0,129,5,102,0,153,0,140,0,210,48,140,0,210
1133,999.99,999.99,999.99,999.99,63.77,63.77,56.31,448.86,7.22,527.01,999.99,28.96,64.67,0,180,0,83,1,270,0,125,0,94,0,141,0,102,1,153,0,185,0,280,4,185,18,280
1134,999.99,999.99,999.99,999.99,63.77,63.77,56.31,448.86,7.22,527.01,999.99,28.96,64.67,0,180,0,83,1,270,0,125,0,94,0,141,0,102,1,153,0,185,0,280,4,185,18,280
1135,999.99,999.99,999.99,999.99,999.99,999.99,27.29,25.20,6.98,32.47,46.89,18.99,217.00,0,235,0,110,3,353,0,165,0,86,0,129,0,86,4,129,0,140,0,210,0,140,67,210
1137,999.99,999.99,999.99,999.99,999.99,999.99,18.58,15.53,27.94,16.03,52.65,90.86,11.80,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
1138,999.99,999.99,999.99,999.99,999.99,999.99,18.58,15.53,27.94,16.03,52.65,90.86,11.80,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
1139,999.99,999.99,999.99,999.99,999.99,999.99,29.19,22.99,12.18,25.44,32.49,27.08,35.67,0,180,0,83,1,270,0,125,0,102,0,153,0,86,1,129,0,140,0,210,0,140,14,210
1140,999.99,999.99,999.99,999.99,63.77,63.77,56.31,448.86,7.22,527.01,999.99,28.96,64.67,0,180,0,83,1,270,0,125,0,94,0,141,0,102,1,153,0,185,0,280,4,185,18,280
1141,999.99,999.99,999.99,999.99,9.78,9.78,6.03,2.83,2.11,2.60,4.59,2.89,31.08,0,235,0,110,0,353,0,165,0,102,0,153,0,94,0,141,0,185,0,280,0,185,0,280
1142,999.99,999.99,999.99,999.99,999.99,999.99,26.47,30.76,60.43,26.02,999.99,999.99,11.53,2,235,0,110,0,353,0,165,0,86,0,129,1,86,0,129,0,185,0,280,32,185,0,280
1143,999.99,532.96,532.96,999.99,42.60,42.60,47.22,76.48,17.91,76.48,69.41,62.38,25.00,1,235,0,110,1,353,0,165,1,102,1,153,1,86,1,129,6,185,5,280,11,185,7,280
1144,999.99,36.37,36.37,999.99,42.30,42.30,18.94,48.71,23.33,39.54,33.61,57.40,7.07,3,180,0,83,1,270,0,125,10,86,4,129,13,86,4,129,77,140,27,210,92,140,31,210
1145,999.99,840.64,840.64,999.99,92.77,92.77,29.65,117.44,19.73,117.44,59.27,48.35,11.19,2,235,0,110,2,353,0,165,0,102,0,153,6,102,5,153,0,140,0,210,142,140,120,210
1146,999.99,999.99,999.99,999.99,5.61,5.61,23.60,67.38,8.91,65.24,39.76,45.17,6.32,8,235,0,110,5,353,0,165,0,94,0,141,7,102,4,153,0,140,1,210,18,140,10,210
1147,999.99,999.99,999.99,999.99,25.25,25.25,133.33,446.90,22.45,495.88,999.99,59.48,10.36,2,235,0,110,3,353,0,165,1,94,2,141,2,86,3,129,1,140,5,210,3,140,5,210
1148,999.99,999.99,999.99,999.99,999.99,999.99,66.33,18.00,10.27,19.35,999.99,45.15,37.00,0,180,0,83,0,270,0,125,0,86,0,129,0,94,1,141,0,185,2,280,0,185,8,280
1149,999.99,999.99,999.99,999.99,5.71,5.71,29.54,93.44,10.73,79.26,98.51,999.99,8.06,25,180,1,83,1,270,0,125,0,94,0,141,44,110,2,165,0,185,0,280,168,185,6,280
1150,999.99,999.99,999.99,999.99,999.99,999.99,28.91,247.37,12.29,266.18,53.92,51.48,13.94,3,180,0,83,5,270,0,125,0,86,0,129,1,86,2,129,0,185,0,280,12,185,23,280
1151,999.99,999.99,999.99,999.99,3.83,3.83,12.72,14.58,4.75,17.19,51.84,30.77,11.79,3,235,0,110,7,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,1,210
1153,999.99,157.96,157.96,999.99,10.25,10.25,24.76,22.21,8.47,21.85,71.08,56.76,5.66,8,235,1,110,6,353,0,165,0,94,0,141,6,102,4,153,0,140,0,210,10,140,7,210
1154,999.99,157.96,157.96,999.99,10.25,10.25,24.76,22.21,8.47,21.85,71.08,56.76,5.66,8,235,1,110,6,353,0,165,0,94,0,141,6,102,4,153,0,140,0,210,10,140,7,210
1155,999.99,999.99,999.99,999.99,999.99,999.99,350.36,109.63,29.51,117.41,999.99,64.58,88.50,9,235,0,110,16,353,1,165,0,86,0,129,27,86,46,129,0,185,0,280,677,185,1139,280
1156,999.99,999.99,999.99,999.99,10.22,10.22,88.48,44.94,10.55,42.33,999.99,999.99,33.00,1,180,0,83,0,270,0,125,2,102,1,153,4,102,1,153,137,185,32,280,85,185,17,280
1157,999.99,1.29,1.29,999.99,20.38,20.38,7.11,80.65,20.93,51.35,19.15,55.28,1.88,19,180,1,83,1,270,0,125,0,86,0,129,30,102,1,153,0,140,0,210,224,140,7,210
1158,999.99,999.99,999.99,999.99,38.36,38.36,34.47,72.75,7.60,55.15,84.66,999.99,9.50,1,180,0,83,0,270,0,125,7,102,0,153,8,110,0,165,68,185,1,280,12,185,0,280
1159,999.99,999.99,999.99,999.99,19.10,19.10,33.88,59.00,15.06,64.10,999.99,67.27,9.25,13,180,1,83,19,270,1,125,0,86,0,129,2,102,4,153,0,140,0,210,11,140,17,210
1160,999.99,999.99,999.99,999.99,4.23,4.23,253.81,172.61,19.67,185.80,999.99,999.99,163.00,4,180,0,83,7,270,1,125,31,110,49,165,31,86,47,129,216,140,344,210,1212,140,1827,210
1161,999.99,999.99,999.99,999.99,999.99,999.99,12.03,10.48,17.87,9.21,27.25,36.21,4.60,10,180,1,83,3,270,0,125,0,94,0,141,24,102,1,153,0,185,0,280,832,185,33,280
1162,999.99,2.72,2.72,999.99,0.97,0.97,8.27,41.28,4.74,41.08,28.46,29.98,1.38,30,180,1,83,24,270,1,125,0,86,0,129,12,86,10,129,0,185,0,280,68,185,56,280
1163,999.99,999.99,999.99,999.99,999.99,999.99,77.33,648.42,30.54,858.95,999.99,999.99,16.38,2,180,0,83,2,270,0,125,0,102,3,153,4,102,6,153,0,140,29,210,18,140,32,210
1164,999.99,999.99,999.99,20.94,1.21,1.22,12.81,95.10,2.44,98.27,21.16,9.00,11.21,1,180,0,83,6,270,0,125,0,86,0,129,0,86,1,129,0,185,0,280,0,185,0,280
1165,999.99,26.98,28.65,5.08,2.86,4.45,6.51,17.95,2.69,12.12,16.26,9.12,5.73,24,180,2,83,52,270,3,125,0,86,0,129,9,86,18,129,0,140,0,210,76,140,151,210
1166,999.99,765.28,765.28,13.14,5.17,5.43,13.97,198.36,3.44,143.60,37.53,25.51,5.79,29,180,1,83,11,270,0,125,7,86,2,129,36,102,13,153,94,185,26,280,123,185,44,280
1167,999.99,999.99,999.99,999.99,999.99,999.99,104.55,783.99,22.61,826.76,999.99,999.99,13.00,1,235,0,110,1,353,0,165,1,102,1,153,1,110,1,165,17,140,26,210,1,140,1,210
1169,999.99,999.99,999.99,999.99,35.45,35.45,64.75,111.58,18.67,99.37,999.99,999.99,10.72,3,235,0,110,1,353,0,165,0,102,0,153,7,86,1,129,0,185,0,280,370,185,47,280
1170,999.99,920.48,920.48,999.99,38.69,38.69,68.15,48.16,19.58,36.79,999.99,999.99,6.83,1,235,0,110,0,353,0,165,4,102,0,153,5,102,0,153,39,140,0,210,111,140,0,210
1171,999.99,999.99,999.99,999.99,999.99,999.99,8.15,47.52,6.79,36.90,17.62,24.79,2.56,19,180,1,83,3,270,0,125,1,86,0,129,26,86,7,129,6,140,0,210,133,140,33,210
1172,999.99,999.99,999.99,999.99,999.99,999.99,49.61,202.06,26.18,186.86,90.17,66.51,17.00,1,180,0,83,0,270,0,125,0,102,0,153,1,102,0,153,0,140,0,210,3,140,0,210
1173,999.99,41.19,41.19,1.35,1.33,4.27,6.44,35.06,1.44,2.80,7.20,1.50,6.74,13,180,1,83,28,270,2,125,0,86,0,129,5,102,10,153,0,140,0,210,31,140,67,210
1174,999.99,13.64,13.64,999.99,2.45,2.50,9.75,15.13,4.45,16.42,15.37,12.12,4.77,26,180,2,83,46,270,3,125,0,102,0,153,12,102,22,153,0,140,0,210,45,140,80,210
1175,999.99,999.99,999.99,999.99,1.52,1.52,9.66,51.89,2.18,54.74,22.01,5.21,5.80,4,235,0,110,3,353,0,165,0,86,0,129,7,102,11,153,0,185,0,280,40,185,60,280
1176,999.99,999.99,999.99,999.99,2.85,2.85,19.10,21.00,7.08,20.14,44.95,42.47,5.98,29,180,2,83,17,270,1,125,0,102,0,153,15,86,8,129,0,185,0,280,151,185,80,280
1177,999.99,999.99,999.99,999.99,999.99,8544.14,35.54,15.46,11.78,15.30,49.86,25.36,17.25,1,180,0,83,1,270,0,125,2,94,1,141,4,94,3,141,1,185,1,280,3,185,2,280
1178,999.99,9.68,9.68,999.99,2.72,2.72,7.48,18.52,4.94,16.59,26.90,26.39,4.50,40,180,2,83,6,270,0,125,0,102,0,153,22,94,3,141,0,185,0,280,21,185,3,280
1179,999.99,999.99,999.99,999.99,999.99,999.99,51.91,265.04,13.84,265.04,999.99,999.99,18.58,1,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
1180,999.99,999.99,999.99,999.99,143.44,143.44,30.94,54.59,32.92,38.21,63.62,999.99,7.15,2,180,0,83,0,270,0,125,0,86,0,129,8,86,0,129,0,140,0,210,488,140,0,210
1181,999.99,999.99,999.99,15.35,12.05,12.05,30.88,40.05,7.92,28.21,20.67,28.96,4.63,7,235,1,110,2,353,0,165,2,102,0,153,8,86,3,129,29,140,6,210,72,140,22,210
1182,999.99,67.70,67.70,999.99,24.37,24.37,64.00,165.94,34.14,163.74,999.99,999.99,9.33,17,235,1,110,22,353,1,165,0,86,0,129,36,102,52,153,0,140,0,210,243,140,347,210
1184,999.99,11.25,11.26,999.99,6.50,6.56,5.50,10.51,4.36,10.51,17.21,17.70,3.42,35,235,2,110,31,353,2,165,0,86,1,129,99,86,85,129,0,185,4,280,635,185,541,280
1185,999.99,999.99,999.99,999.99,999.99,999.99,17.73,114.06,16.19,104.73,38.59,41.27,6.68,5,180,0,83,2,270,0,125,1,102,0,153,7,102,2,153,1,185,0,280,52,185,18,280
1186,999.99,999.99,999.99,999.99,84.99,84.99,153.11,999.99,38.98,999.99,999.99,999.99,20.43,0,180,0,83,1,270,0,125,1,102,6,153,2,86,7,129,14,140,71,210,15,140,45,210
1187,999.99,999.99,999.99,48.46,2.71,2.71,27.24,188.80,4.69,172.41,32.90,16.73,8.90,5,180,0,83,17,270,2,125,0,94,0,141,2,94,14,141,0,185,0,280,1,185,6,280
1188,999.99,999.99,999.99,999.99,16.11,16.11,25.59,83.27,6.29,89.27,43.56,28.02,23.08,8,180,0,83,8,270,0,125,1,102,2,153,32,110,31,165,60,140,101,210,303,140,291,210
1190,999.99,999.99,999.99,999.99,4.45,4.45,15.88,70.08,8.09,64.94,31.50,34.35,5.16,15,235,1,110,9,353,1,165,0,86,0,129,4,102,2,153,0,185,0,280,95,185,49,280
1191,999.99,999.99,999.99,999.99,4.45,4.45,15.88,70.08,8.09,64.94,31.50,34.35,5.16,15,235,1,110,9,353,1,165,0,86,0,129,4,102,2,153,0,185,0,280,95,185,49,280
1192,999.99,226.33,226.33,999.99,15.55,15.55,57.28,357.01,15.94,351.43,88.18,79.31,6.95,3,235,0,110,2,353,0,165,0,102,0,153,3,86,2,129,0,185,0,280,32,185,23,280
1193,999.99,999.99,999.99,999.99,1.55,1.55,18.35,9.04,3.62,9.82,49.34,20.41,4.96,4,180,0,83,4,270,0,125,0,86,1,129,8,102,29,153,0,185,14,280,75,185,265,280
1194,999.99,11.88,11.88,999.99,5.87,5.87,13.82,40.76,9.65,37.76,55.02,55.57,4.57,32,180,1,83,15,270,0,125,0,102,0,153,4,102,2,153,0,140,0,210,16,140,7,210
1195,999.99,999.99,999.99,999.99,8.17,8.17,9.62,13.36,6.39,13.32,21.04,19.40,4.07,11,235,0,110,8,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,1,140,1,210
1196,999.99,999.99,999.99,999.99,4.65,4.65,71.75,18.40,6.44,21.64,999.99,51.18,32.20,1,180,0,83,13,270,1,125,0,102,9,153,5,102,63,153,4,140,103,210,42,140,584,210
1197,999.99,999.99,6934.53,999.99,11.31,11.31,105.03,97.41,3.26,103.01,999.99,999.99,53.00,1,235,0,110,1,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
1198,999.99,999.99,999.99,999.99,7.56,7.56,15.87,347.81,9.59,294.41,30.44,35.31,4.25,40,180,2,83,15,270,1,125,6,110,0,165,99,94,29,141,45,185,0,280,1092,185,320,280
1200,999.99,999.99,999.99,999.99,6.76,6.76,12.08,51.45,6.09,46.79,23.96,24.95,5.62,33,180,1,83,12,270,1,125,0,102,0,153,14,86,5,129,0,185,0,280,222,185,74,280
1201,999.99,999.99,999.99,999.99,6.76,6.76,12.08,51.45,6.09,46.79,23.96,24.95,5.62,33,180,1,83,12,270,1,125,0,102,0,153,14,86,5,129,0,185,0,280,222,185,74,280
1202,999.99,999.99,999.99,999.99,6.04,6.04,91.56,278.78,17.09,286.26,999.99,64.49,17.75,4,235,0,110,8,353,1,165,0,86,0,129,0,102,2,153,0,140,0,210,1,140,4,210
1203,999.99,17.27,17.27,999.99,3.08,3.32,10.25,95.95,4.86,100.47,39.08,4.08,5.60,11,180,0,83,10,270,0,125,0,86,0,129,25,102,28,153,0,140,0,210,383,140,430,210
1204,999.99,999.99,999.99,999.99,69.77,69.77,55.11,17.85,7.57,21.23,999.99,51.34,63.00,0,180,0,83,1,270,0,125,0,102,0,153,0,102,6,153,0,140,1,210,0,140,90,210
1205,999.99,8.80,8.80,999.99,0.93,0.96,7.36,31.53,3.36,32.19,14.98,8.21,5.71,8,180,0,83,8,270,1,125,0,86,0,129,23,86,27,129,0,185,0,280,273,185,324,280
1206,999.99,999.99,999.99,999.99,19.72,19.72,75.23,340.52,14.06,348.59,999.99,999.99,16.59,3,180,0,83,3,270,0,125,0,102,0,153,1,86,1,129,0,140,0,210,3,140,3,210
1207,999.99,15.75,15.86,999.99,13.13,13.19,7.98,18.17,6.91,16.79,16.16,19.13,3.22,57,180,3,83,35,270,2,125,0,94,0,141,48,102,28,153,0,185,0,280,1030,185,592,280
1208,999.99,999.99,999.99,4.33,2.99,2.99,39.26,60.34,7.87,46.58,39.52,30.70,5.56,7,180,0,83,3,270,0,125,0,94,0,141,6,86,3,129,0,185,0,280,18,185,8,280
1209,999.99,7.62,7.62,999.99,13.33,13.33,30.59,443.21,27.44,359.73,68.71,74.52,5.89,15,180,0,83,5,270,0,125,0,110,0,165,21,102,6,153,0,185,0,280,65,185,19,280
1210,999.99,26.04,26.04,1104.97,3.60,4.74,9.51,54.30,3.66,48.67,33.77,45.17,3.98,8,235,0,110,3,353,0,165,7,86,2,129,25,94,7,141,74,185,16,280,47,185,13,280
1211,999.99,999.99,999.99,999.99,20.54,20.54,63.32,28.74,13.95,31.19,999.99,70.88,12.31,2,180,0,83,3,270,0,125,0,110,4,165,3,94,6,141,1,140,9,210,3,140,7,210
1212,999.99,999.99,999.99,999.99,999.99,999.99,25.65,78.52,12.44,78.78,80.07,58.64,4.82,2,235,0,110,1,353,0,165,0,110,0,165,0,102,0,153,0,140,0,210,1,140,1,210
1213,999.99,999.99,999.99,999.99,999.99,999.99,44.52,801.60,31.05,626.58,94.31,999.99,7.06,17,180,1,83,5,270,0,125,0,94,0,141,13,102,3,153,0,185,0,280,67,185,17,280
1214,999.99,999.99,999.99,999.99,14.32,14.32,70.68,206.80,19.63,244.18,999.99,999.99,35.75,4,180,0,83,6,270,1,125,17,86,27,129,19,102,28,153,71,185,113,280,138,185,210,280
