No, íÁëÃâÑí∑, íÁëÃïù, ç∂âEï«ëÃçÇÇ≥, ñÓî¬ÇÃëSí∑, íÜãlìyìVí[çÇÇ≥, íÁäOãÊä‘ínï\ñ , íÁì‡ãÊä‘ínï\ñ , à¯í£çﬁä‘äu, à¯í£çﬁà íu, ç›óàínî’èdó , ç›óàínî’ãÊï™, ç›óàínî’Níl, ç›óàínî’ñÄéCäp, ç›óàínî’îSíÖóÕ, ç›óàínî’ïœå`åWêî, íÜãlÇﬂèdó , íÜãlÇﬂãÊï™, íÜãlÇﬂNíl, íÜãlÇﬂñÄéCäp, íÜãlÇﬂîSíÖóÕ, ñÓî¬å^, ñÓî¬çﬁóø, à¯í£çﬁíºåa, à¯í£çﬁçﬁóøî‘çÜ, ï†ãNÇµçﬁéø, ï†ãNÇµî‘çÜ, íÁäOë§êÖà _èÌéû, íÁì‡ë§êÖà _èÌéû, íÁäOë§êÖà _ínêkéû, íÁì‡ë§êÖà _ínêkéû, êkìx
21195,24,12.8,4.9,6.3,4.8,0,0.2,1.6,0.4,12, _Clay,9,14,43,80300,14, _Clay,19,20,88,4, _SY390,69,0,1,1,2.6,0,2.7,0.1,0.5
21196,14,10.1,3.7,5.4,3.6,0,0.2,0.8,2.8,15, _Clay,45,28,178,60100,11, _Sandy,26,32,147,5, _SY295,66,1,0,3,3.4,0,2,0,0.1
21197,18,11.3,9.2,16.8,9.1,0,1.1,1.6,6.3,19, _Sandy,4,42,217,199200,11, _Clay,37,25,148,5, _SY295,81,1,0,3,5.8,0.3,1.7,0.4,0.4
21198,30,8.6,8,15.9,7.9,0,1.2,0.8,4.3,13, _Sandy,39,11,52,179100,19, _Clay,44,37,208,3, _SY390,78,0,1,5,1.2,0.5,1.6,0.2,0.5
21199,21,5.8,6.8,15,6.7,0,1.3,1.6,2.9,16, _Clay,24,25,188,158900,17, _Sandy,0,4,268,4, _SY295,74,0,1,7,3.5,0.7,1.5,0.1,0.2
21200,11,3.1,5.6,14.1,5.5,0,1.3,0.8,1.8,19, _Sandy,8,38,24,138800,14, _Clay,7,17,27,5, _SY390,70,1,0,9,4.8,0.9,1.4,1.2,0.4
21201,23,13.4,4.4,13.2,4.3,0,1.1,1.6,3.8,13, _Clay,43,7,159,118600,12, _Clay,15,29,87,5, _SY295,66,0,1,2,1.8,0.9,1.1,0.8,0.1
21202,23,6.9,5.6,12.7,5.5,1.1,0,0.8,3.7,12, _Clay,39,35,139,158100,15, _Clay,41,40,30,3, _SY295,51,0,0,8,4.5,0,4.3,0,0.1
21203,22,13.2,5.9,7.7,5.8,0,2.3,1.6,3.7,14, _Sandy,48,4,71,177700,20, _Sandy,44,27,148,4, _SY390,28,0,0,3,5.6,0.8,2.7,1.3,0.2
21204,12,10.5,4.7,6.8,4.6,0,2,0.8,2.6,18, _Clay,33,18,207,157500,17, _Sandy,0,39,208,5, _SY295,90,1,0,5,2.9,0.9,2.2,0.8,0.4
21205,24,7.7,3.5,5.9,3.4,0,1.6,1.6,1.8,11, _Sandy,17,32,43,137400,15, _Clay,7,6,268,5, _SY390,87,0,1,7,3,0.9,1.7,0.4,0.5
21206,15,5,2.3,5,2.2,0,0,0.8,1.7,14, _Sandy,1,1,178,117200,13, _Sandy,15,18,27,3, _SY390,83,1,0,10,0.3,0,0.1,0,0.2
21207,15,11.5,3.6,4.5,3.5,0.5,0,0.8,2.1,14, _Clay,48,29,158,156700,16, _Clay,41,30,271,3, _SY390,68,1,1,6,2.7,0,2.8,0,0.2
21208,30,3.5,6.5,15.4,6.4,0,0.5,1.6,3.4,12, _Clay,47,29,52,37200,20, _Clay,33,23,88,4, _SY390,29,1,1,1,1.8,0,4.1,0.4,0.1
21209,21,13.9,5.3,14.5,5.2,0,0.6,0.8,2.1,15, _Sandy,32,43,188,17000,18, _Sandy,40,36,147,5, _SY295,25,0,0,4,3.6,0.1,3.3,0.4,0.3
21210,25,2,2.7,8.2,2.6,0,0.4,1.6,0.8,20, _Sandy,42,12,226,156100,18, _Clay,0,29,148,5, _SY390,41,0,1,3,1,0.1,0.7,0.3,0.5
21211,16,12.4,9.6,15.4,9.5,0,2,0.8,9,13, _Clay,26,26,62,136000,16, _Clay,7,41,208,3, _SY295,37,1,0,5,7.3,1,3,1.2,0.2
21212,20,13.6,6.9,9.1,6.8,0,1.7,1.6,5.6,17, _Sandy,37,40,100,76100,16, _Sandy,19,34,209,3, _SY390,53,0,0,5,3.5,1.2,5.3,0.9,0.4
21213,10,10.9,5.7,8.2,5.6,0,1.6,0.8,4,11, _Sandy,21,9,236,55900,14, _Clay,26,1,269,4, _SY295,49,1,1,7,4.7,1.3,4.3,0.6,0.1
21214,22,8.1,4.5,7.3,4.4,0,1.4,1.6,2.7,14, _Clay,5,23,71,35800,11, _Clay,33,13,28,5, _SY390,46,0,0,9,1.9,1.3,3.4,0.4,0.3
21215,13,5.4,3.3,6.4,3.2,0,1.1,1.6,1.7,17, _Sandy,41,37,207,15600,19, _Sandy,40,25,88,3, _SY390,42,1,0,2,2.3,0.1,2.5,0.1,0.4
21216,17,6.7,8.7,17.7,8.6,0,3.5,0.8,4,12, _Sandy,0,6,245,154700,19, _Clay,0,18,89,3, _SY295,58,0,0,1,4.7,1,4.5,0.3,0.2
21217,25,9.2,3.3,4.9,3.2,1.2,0,0.8,2.5,20, _Clay,21,34,22,35000,20, _Sandy,23,4,91,4, _SY295,89,0,0,10,2.3,0,1.8,0,0.1
21218,16,6.4,2.1,4,2,0,0,1.6,1.1,13, _Clay,5,3,158,14800,17, _Clay,30,16,150,4, _SY390,85,1,1,2,1.9,0,0.6,0,0.3
21219,20,7.7,7.6,15.5,7.5,0,0,0.8,3,18, _Sandy,15,17,196,153900,18, _Sandy,41,9,151,5, _SY295,35,0,1,2,4.5,0,6.6,0,0.5
21220,10,5,6.4,14.6,6.3,0,0.7,1.6,2,11, _Clay,0,31,32,133800,15, _Sandy,48,21,211,5, _SY390,31,1,0,4,0.7,0.1,5.5,0.4,0.2
21221,25,10.1,9.3,15.8,9.2,0,0.9,1.6,2.4,19, _Clay,50,31,226,14200,20, _Sandy,40,15,28,3, _SY390,58,1,1,10,5.2,0.8,6.7,0.4,0.1
21222,26,3.5,2.5,7.3,2.4,0.5,0,0.8,1.9,19, _Sandy,45,14,206,53700,13, _Sandy,16,26,272,4, _SY295,43,0,0,5,0.6,0,1.3,0,0.1
21223,17,13.8,9.4,14.5,9.3,0,2.1,1.6,6.9,12, _Sandy,30,28,41,33600,11, _Sandy,23,38,31,4, _SY390,40,0,1,8,5.6,1.2,4.8,0.7,0.3
21224,11,5.8,4.3,7.8,4.2,0,0.9,1.6,2.9,20, _Clay,29,28,236,113000,15, _Sandy,15,32,148,5, _SY390,67,1,1,4,4.2,0.4,1.6,0.1,0.2
21225,11,12.3,5.5,7.2,5.4,2.4,0,1.6,3.4,20, _Clay,24,11,215,152500,19, _Sandy,41,43,92,5, _SY390,52,1,0,9,4,0,5.2,0,0.2
21226,23,9.6,4.3,6.3,4.2,0,1.4,0.8,1.9,13, _Sandy,9,25,51,132400,16, _Clay,48,10,151,3, _SY295,48,0,1,2,4.1,0,4,0,0.3
21227,14,6.9,3.1,5.4,3,0,1.1,1.6,2.7,16, _Clay,44,39,186,112200,14, _Clay,4,23,211,4, _SY390,44,1,0,4,1.8,0.2,2.8,0.9,0.5
21228,18,8.1,8.5,16.8,8.4,1.3,0,0.8,6.8,11, _Clay,3,8,225,52300,14, _Sandy,16,15,212,4, _SY295,60,0,1,3,1.3,0,4.5,0,0.2
21229,29,5.4,7.3,15.9,7.2,0,3.4,0.8,5.6,14, _Sandy,39,22,60,32200,12, _Clay,23,28,272,5, _SY390,56,1,0,6,5,1.7,5.1,2.4,0.4
21230,20,2.6,6.2,15.1,6.1,0,0,1.6,2.6,17, _Clay,23,36,196,12000,19, _Clay,30,40,31,3, _SY390,53,0,1,8,5.1,0,2.5,0,0.1
21231,11,13,5,14.2,4.9,0,0.2,0.8,1.4,11, _Clay,8,5,32,190800,17, _Sandy,37,7,91,3, _SY295,49,1,0,10,1.3,0.1,2.1,0,0.3
21232,22,10.2,3.8,13.3,3.7,0,0.3,1.6,0.6,14, _Sandy,43,19,167,170700,14, _Clay,44,19,150,4, _SY390,45,0,1,3,2.5,0.2,1.6,0,0.4
21233,26,11.5,9.2,15,9.1,0,1.2,0.8,8,18, _Clay,2,32,206,110800,15, _Sandy,4,12,151,4, _SY295,61,1,1,2,3.6,0.1,8.7,0.2,0.1
21234,17,8.8,8,14.1,7.9,0,1.3,1.6,5.8,11, _Clay,38,1,41,90600,12, _Sandy,11,24,211,5, _SY390,57,0,1,4,6,0.2,7.5,0.1,0.3
21235,29,6,6.8,13.2,6.7,0,1.3,0.8,4,15, _Sandy,22,15,177,70500,20, _Clay,19,37,270,3, _SY295,53,1,0,7,1.9,0.4,6.3,1.2,0.5
21236,16,8.5,9.5,18.2,9.4,3,0,1.6,4.3,13, _Clay,43,43,254,149700,20, _Sandy,41,22,272,4, _SY295,85,0,0,5,5.7,0,3.2,0,0.4
21237,10,13.6,4.4,11.4,4.3,0,1.2,1.6,1.7,11, _Sandy,42,43,148,30200,15, _Sandy,33,16,90,4, _SY295,46,1,0,1,4.1,0.6,3.9,0.7,0.4
21238,30,13.4,5.9,15.5,5.8,0,2.3,0.8,4.4,13, _Clay,47,40,60,89200,13, _Clay,11,14,151,3, _SY295,74,1,0,2,4.6,0.2,5.8,0.9,0.5
21239,24,11.9,2.1,8.3,2,0,0.9,0.8,1.2,11, _Sandy,41,23,234,9200,11, _Sandy,30,19,212,4, _SY295,86,1,1,4,1.7,0.4,1.5,0.2,0.4
21240,15,9.2,9,15.5,8.9,0,0.2,0.8,1.1,14, _Clay,26,37,70,188000,19, _Clay,37,31,271,5, _SY390,82,0,0,6,1.2,0.1,4.6,0,0.5
21241,19,10.4,6.3,9.1,6.2,0,0.4,1.6,5.6,19, _Clay,36,6,108,128200,19, _Clay,48,24,272,5, _SY295,32,0,0,6,4.9,0.3,0.8,0,0.3
21242,10,7.7,5.1,8.2,5,0,0.5,0.8,3.7,12, _Sandy,20,20,244,108000,16, _Sandy,4,36,32,3, _SY390,28,1,1,8,1.3,0.4,0.7,0.4,0.4
21243,14,9,2.4,11.5,2.3,0,0.3,1.6,1.4,16, _Sandy,31,34,282,48100,17, _Clay,15,29,33,3, _SY295,44,0,0,7,2,0,1.5,0.2,0.2
21244,12,2.2,2.7,6.4,2.6,0,0.4,0.8,1.2,19, _Clay,40,3,215,67700,12, _Clay,19,16,151,4, _SY390,87,0,0,3,0.4,0,0.4,0.2,0.3
21245,24,12.6,9.6,13.6,9.5,0,2,1.6,3.5,12, _Sandy,25,17,51,47500,19, _Sandy,26,28,211,5, _SY295,83,1,1,5,5.1,0.5,9.5,0.9,0.5
21246,28,13.8,6.9,16.9,6.8,0,1.7,0.8,2,16, _Sandy,35,31,89,186600,19, _Clay,37,21,212,5, _SY295,33,1,1,4,2,0.7,4.6,0.7,0.2
21247,18,11.1,5.7,6.4,5.6,0,1.6,0.8,4.8,19, _Clay,19,45,225,166500,17, _Sandy,44,33,271,3, _SY390,29,0,0,6,3.5,0.9,3.8,0.4,0.4
21248,30,8.3,4.5,5.5,4.4,0,1.4,1.6,3.2,13, _Sandy,4,14,60,146300,15, _Sandy,0,45,31,4, _SY295,25,1,0,9,4.1,0.9,3,0.2,0.5
21249,13,9.6,9.9,16.8,9.8,0,3.7,0.8,6.6,17, _Sandy,14,28,99,86400,15, _Clay,11,38,32,4, _SY390,41,0,0,8,7,3.4,4.2,0.4,0.3
21250,25,6.9,8.7,15.9,8.6,0,3.5,1.6,5.1,20, _Clay,49,42,234,66300,12, _Sandy,19,5,92,5, _SY295,37,1,1,10,8.3,0.1,3.8,3.3,0.4
21251,29,8.1,6.1,9.6,6,0,2.7,0.8,3.3,15, _Clay,9,11,273,6400,13, _Sandy,30,43,93,5, _SY390,53,1,1,10,4.7,0.6,4.8,2.5,0.2
21252,20,5.4,4.9,8.7,4.8,0,2.3,1.6,4.5,18, _Sandy,44,25,108,185200,20, _Clay,37,10,152,3, _SY295,49,1,0,2,2.3,0.8,3.8,1.7,0.3
21253,24,6.6,2.2,12,2.1,0,0,0.8,1.5,12, _Sandy,3,39,147,125400,11, _Sandy,48,3,153,3, _SY295,65,1,0,2,1.4,0,0.3,0,0.1
21254,22,13,2.5,6.9,2.4,0,0.1,0.8,1.4,15, _Sandy,13,8,79,144900,16, _Clay,0,35,271,4, _SY295,42,1,1,7,2,0,1.4,0,0.2
21255,12,10.2,9.4,14.1,9.3,0,0.9,1.6,4.2,18, _Sandy,48,22,215,124800,13, _Clay,7,2,31,5, _SY390,38,0,0,9,2.8,0.6,5.6,0.3,0.4
21256,17,11.5,6.7,7.8,6.6,0,1,0.8,2.4,12, _Clay,7,36,253,64900,13, _Sandy,19,40,32,3, _SY390,54,0,0,8,6,0.9,1.6,0.3,0.1
21257,28,8.8,5.5,6.9,5.4,0,1,1.6,1.3,16, _Clay,43,5,89,44700,11, _Clay,26,7,92,3, _SY295,50,1,1,1,2.3,0,1.4,0.1,0.3
21258,19,6,4.3,6,4.2,0,0.9,0.8,3.5,19, _Sandy,27,19,225,24600,19, _Clay,33,19,151,4, _SY390,46,1,0,3,3.2,0.1,1.1,0,0.4
21259,23,7.3,9.7,17.3,9.6,0,2.6,1.6,7.3,13, _Sandy,37,33,263,163700,19, _Sandy,44,12,152,4, _SY295,62,1,0,2,5.1,1,7.2,2.5,0.2
21260,10,9.8,4.3,14.1,4.2,0,1.5,1.6,2.5,12, _Clay,7,16,40,43900,19, _Sandy,15,43,154,5, _SY295,28,0,1,1,3.3,1.2,3.6,1.3,0.1
21261,25,1.8,7.3,15.5,7.2,0,2.4,0.8,4,20, _Sandy,6,16,234,123400,14, _Sandy,7,37,271,3, _SY295,54,1,1,7,3.2,1.5,5.4,1.6,0.5
21262,29,3,4.6,9.1,4.5,0,1.7,1.6,2.2,14, _Sandy,17,30,273,63500,14, _Sandy,19,29,272,3, _SY390,70,0,1,6,4,1.4,2.2,1,0.2
21263,20,13.4,3.4,8.2,3.3,0,1.3,0.8,3,17, _Clay,1,43,108,43300,12, _Clay,26,42,32,4, _SY295,67,1,0,9,1.7,1.2,1.6,0.6,0.4
21264,11,10.7,2.2,7.3,2.1,0,0.9,1.6,1.7,11, _Sandy,36,12,244,23200,19, _Sandy,33,9,91,5, _SY390,63,0,1,1,1.7,0,1,0.3,0.1
21265,22,7.9,9.2,14.6,9.1,0,4.5,0.8,7.2,14, _Sandy,21,26,79,3000,17, _Sandy,40,21,151,5, _SY390,59,1,1,3,4.7,0.9,5,0.8,0.3
21266,23,1.3,2.3,6,2.2,0,0.2,0.8,0.8,14, _Clay,16,9,59,42500,20, _Sandy,15,32,94,3, _SY390,44,1,0,9,1.4,0.1,1.9,0,0.3
21267,14,11.7,9.2,13.2,9.1,0,1.2,1.6,2.2,17, _Clay,1,23,194,22400,18, _Clay,23,44,154,4, _SY295,40,0,1,1,1.2,1,7.6,0.1,0.4
21268,25,9,8,12.3,7.9,0,1.3,1.6,7.2,20, _Sandy,36,37,30,2200,15, _Clay,30,12,214,4, _SY390,37,1,0,4,4.1,1.2,6.6,1.2,0.1
21269,29,10.2,5.3,5.9,5.2,0,1.1,0.8,4.1,15, _Clay,46,6,68,141300,16, _Sandy,41,4,215,5, _SY295,52,0,0,3,1.3,0.1,2.5,1,0.3
21270,20,7.5,4.1,5,4,0,1,1.6,2.6,18, _Clay,31,20,204,121200,13, _Clay,48,17,274,5, _SY295,49,1,1,5,2.4,0.2,2,0.7,0.5
21271,11,4.7,2.9,4.1,2.8,0,0.8,0.8,1.6,11, _Sandy,15,34,40,101000,11, _Clay,4,29,34,3, _SY390,45,0,0,8,2.6,0.3,1.4,0.4,0.2
21272,22,2,9.8,11.4,9.7,0,3.2,1.6,4.6,15, _Clay,50,3,175,80800,19, _Sandy,11,41,93,4, _SY295,41,1,0,10,5.1,1.6,5.1,1.5,0.4
21273,26,3.2,7.2,14.7,7.1,0,2.6,0.8,2.9,19, _Clay,10,17,214,21000,19, _Clay,23,34,94,4, _SY390,57,1,0,9,6.9,1.9,6.5,1.1,0.1
21274,24,9.6,7.4,9.6,7.3,0,2.8,0.8,6.4,11, _Sandy,19,31,146,40500,14, _Sandy,26,21,213,5, _SY295,34,1,0,5,3.3,2.1,4,0.4,0.2
21275,29,10.9,4.8,12.9,4.7,0,2.1,1.6,3.7,16, _Clay,29,45,185,179600,14, _Sandy,37,14,214,3, _SY390,49,0,0,4,4.1,2,4.3,0.2,0.4
21276,19,8.1,3.6,12,3.5,0,1.7,0.8,2.5,19, _Clay,14,14,20,159500,12, _Clay,44,26,273,3, _SY295,46,1,1,6,2,0.1,3.2,1.6,0.1
21277,10,5.4,2.4,11.1,2.3,0,0,1.6,0.7,12, _Sandy,49,28,156,139300,19, _Sandy,0,38,33,4, _SY390,42,0,1,9,1.4,0,1.8,0,0.3
21278,21,2.6,9.3,18.3,9.2,0,0.5,0.8,1.6,16, _Clay,34,42,292,119200,17, _Sandy,7,5,92,5, _SY295,38,1,0,1,9.2,0.1,7.2,0.3,0.5
21279,26,3.9,6.6,11.9,6.5,0,0.6,1.6,6,20, _Clay,44,11,30,59300,17, _Clay,19,43,93,5, _SY390,54,0,0,10,4.4,0.3,2.6,0.3,0.2
21280,16,1.1,5.4,11,5.3,0,0.7,0.8,4.1,13, _Sandy,28,25,166,39100,15, _Sandy,26,10,153,3, _SY295,50,1,1,3,0.9,0.4,2.1,0.3,0.4
21281,28,11.5,4.2,10.1,4.1,0,0.7,0.8,2.6,16, _Clay,13,39,1,19000,12, _Sandy,33,23,213,4, _SY390,47,0,0,5,2.3,0.5,1.7,0.2,0.5
21282,15,14,6.9,15.1,6.8,0,1.8,0.8,3.1,15, _Clay,33,22,78,98200,13, _Sandy,4,8,215,4, _SY295,78,1,0,4,5.7,0.3,3.9,0.5,0.5
21283,27,11.3,5.7,14.2,5.6,0,1.6,1.6,2,18, _Sandy,18,36,213,78000,20, _Clay,11,20,274,5, _SY390,74,0,0,6,2.3,0.5,3.2,0.2,0.2
21284,17,8.5,4.5,13.3,4.4,0,1.4,0.8,3.8,12, _Clay,2,5,49,57900,18, _Clay,18,33,34,3, _SY295,71,1,1,8,3.2,0.6,2.6,0,0.3
21285,29,5.8,3.3,12.4,3.2,0,1.2,1.6,2.5,15, _Sandy,37,19,185,37700,15, _Sandy,26,45,93,4, _SY390,67,0,0,1,3.2,0.6,1.9,1,0.5
21286,20,3,2.2,11.6,2.1,0,0.8,0.8,1.4,18, _Sandy,22,33,20,17600,13, _Clay,33,12,153,4, _SY295,63,1,1,3,1.3,0.5,1.2,0.5,0.2
21287,24,4.3,7.6,13.3,7.5,0,3.4,1.6,4.8,13, _Clay,32,2,59,156700,13, _Clay,44,5,154,5, _SY390,79,0,1,2,3.6,3,7.2,2.2,0.4
21288,14,1.6,6.4,12.4,6.3,0,3.1,1.6,3.7,16, _Clay,16,16,194,136500,11, _Sandy,0,17,214,5, _SY295,75,1,1,4,4.6,0,6,1.6,0.1
21289,26,11.9,5.2,11.5,5.1,0,0.1,0.8,4.7,19, _Sandy,1,30,30,116400,18, _Clay,7,29,273,3, _SY390,71,0,0,7,4.5,0,4.5,0,0.3
21290,30,13.2,2.5,5.1,2.4,0,0.1,1.6,1.8,14, _Sandy,11,44,68,56500,19, _Sandy,18,22,274,3, _SY390,87,0,0,6,1.3,0,1.1,0,0.5
21291,21,10.4,9.4,12.4,9.3,0,1,0.8,6.1,17, _Clay,46,13,204,36300,16, _Sandy,26,34,34,4, _SY295,83,1,1,8,8.8,0.4,4.5,0.1,0.1
21292,11,7.7,8.2,11.5,8.1,0,1.1,1.6,4.1,20, _Sandy,31,27,39,16200,14, _Clay,33,2,93,5, _SY390,80,1,0,1,3.5,0.6,3.9,0,0.3
21293,23,5,7,10.6,6.9,0,0,0.8,1.8,14, _Clay,15,41,175,195000,11, _Sandy,40,14,153,3, _SY295,76,0,0,3,5.3,0,2.7,0,0.5
21294,10,7.5,9.7,15.5,9.6,0,2.6,1.6,8.8,12, _Clay,36,24,252,75200,12, _Clay,11,44,155,3, _SY295,41,0,0,2,3,0.3,6.2,2.1,0.4
21295,14,8.7,7.1,9.2,7,0,2.2,0.8,5.7,16, _Sandy,46,38,290,15400,12, _Sandy,23,37,156,4, _SY295,57,1,0,1,5.7,0.7,2.5,1.7,0.2
21296,26,6,5.9,8.3,5.8,0,2,1.6,4.1,20, _Sandy,30,6,126,194200,20, _Clay,30,4,215,5, _SY390,54,0,1,4,2.4,0.9,2.2,1.2,0.3
21297,24,12.3,6.2,12.9,6.1,0,2.3,0.8,3.7,12, _Sandy,40,20,59,14800,15, _Clay,33,36,34,3, _SY390,30,0,1,9,3.4,1.1,4,0.8,0.5
21298,15,9.6,5,12,4.9,2.1,0,1.6,2.7,15, _Sandy,24,34,194,193600,12, _Sandy,40,3,93,3, _SY390,27,1,1,1,4.1,0,3.3,0,0.1
21299,19,10.9,2.3,5.6,2.2,0,1,0.8,1.2,20, _Clay,35,3,233,133700,13, _Clay,0,41,94,4, _SY295,42,1,1,10,1.4,0.8,1,0.2,0.4
21300,30,8.1,9.2,12.9,9.1,0,0,1.6,7.4,13, _Clay,19,17,68,113600,20, _Clay,7,8,154,4, _SY390,39,1,0,3,6.9,0,9,0,0.5
21301,21,5.4,8,12,7.9,1.3,0,1.6,5.4,16, _Sandy,3,31,204,93400,18, _Sandy,14,21,213,5, _SY295,35,0,1,5,2.4,0,7.7,0,0.2
21302,25,6.6,5.3,15.2,5.2,0,0.4,0.8,2.7,11, _Sandy,14,45,242,33500,18, _Clay,26,13,214,3, _SY390,51,0,1,4,4.4,0.1,2.9,0.3,0.4
21303,12,9.1,8,10.5,7.9,0,1.4,0.8,2.5,19, _Clay,34,28,19,112800,19, _Sandy,48,44,216,3, _SY295,82,1,1,3,2.2,0.9,5.7,1.1,0.4
21304,27,1.1,2.9,3.8,2.8,1,0,0.8,1.3,17, _Sandy,33,28,213,192200,13, _Sandy,40,38,34,4, _SY390,43,0,0,9,2.2,0,1.9,0,0.3
21305,28,7.7,4.2,12.9,4.1,0,1,0.8,3.3,17, _Sandy,29,11,193,32700,17, _Sandy,15,4,277,4, _SY295,28,0,1,5,1.6,0,1.6,0.6,0.3
21306,19,4.9,3,12.1,2.9,0,0.8,1.6,2,20, _Clay,13,25,28,12600,14, _Sandy,23,16,37,5, _SY390,90,1,0,7,2.1,0.1,1.2,0.3,0.5
21307,13,10,5.9,13.3,5.8,0.5,0,1.6,3.5,18, _Sandy,12,25,223,92000,19, _Sandy,14,10,154,3, _SY390,51,1,0,3,1,0,0.6,0,0.4
21308,13,3.4,7.2,12.9,7.1,0,2.7,0.8,3.9,18, _Sandy,8,8,202,131500,12, _Sandy,41,21,97,3, _SY390,36,1,1,9,5.6,1.2,5.9,0.7,0.4
21309,25,13.8,6,12,5.9,0,2.4,1.6,2.8,11, _Clay,43,22,38,111400,20, _Clay,48,34,157,4, _SY295,33,0,0,1,2.6,1.4,4.9,0.3,0.5
21310,16,11,4.8,11.1,4.7,0,2.1,0.8,4.2,14, _Clay,28,36,174,91200,17, _Clay,4,1,216,5, _SY390,29,1,1,3,3.3,1.5,3.9,2,0.2
21311,20,12.3,2.1,4.7,2,0,0.9,1.6,1.6,19, _Sandy,38,5,212,31300,18, _Sandy,15,39,217,5, _SY295,45,0,0,3,1,0.8,1.2,0.8,0.4
21312,10,9.6,9,11.9,8.9,0,0.2,0.8,4.9,12, _Clay,22,19,48,11200,15, _Clay,23,6,277,3, _SY295,41,1,1,5,4.9,0,2.2,0.1,0.1
21313,25,1.6,3.9,5.2,3.8,0.1,0,0.8,1.9,20, _Clay,22,19,242,90600,20, _Clay,14,45,94,3, _SY390,68,0,1,1,0.2,0,0.3,0,0.5
21314,26,8.1,5.1,14.2,5,0,0.5,0.8,1.4,20, _Sandy,17,2,222,130100,13, _Sandy,41,11,38,4, _SY295,53,0,0,7,3.2,0.1,4,0.3,0.5
21315,20,13.2,8.1,15.6,8,1.1,0,1.6,2.2,18, _Sandy,16,2,116,10600,18, _Sandy,33,5,155,5, _SY390,80,0,0,3,1.8,0,5.4,0,0.4
21316,11,10.4,6.9,14.7,6.8,1.7,0,0.8,6.4,11, _Clay,1,16,252,189400,15, _Clay,40,17,214,5, _SY390,76,1,0,5,4.4,0,4.8,0,0.1
21317,11,3.8,8.2,14.3,8.1,0,1.8,0.8,5.8,11, _Clay,47,44,231,29900,18, _Sandy,15,28,158,3, _SY390,61,1,1,1,2.2,1.4,3.7,0.5,0.1
21318,23,1.1,7,13.4,6.9,0,1.8,1.6,4.2,14, _Sandy,32,13,67,9800,16, _Clay,23,40,217,3, _SY295,58,0,0,3,4.2,1.7,3.3,0.2,0.3
21319,14,11.5,5.8,12.5,5.7,0,1.7,0.8,2.9,17, _Clay,16,27,202,188600,14, _Sandy,30,8,277,4, _SY390,54,1,1,5,5.3,0.1,2.8,0,0.4
21320,25,8.7,4.6,11.6,4.5,0,1.5,1.6,1.9,11, _Sandy,0,41,38,168400,11, _Sandy,37,20,37,5, _SY295,50,0,0,8,2.4,0.2,2.2,1.2,0.1
21321,29,10,10,13.3,9.9,0,3.8,0.8,9.3,15, _Sandy,11,10,76,108600,11, _Clay,48,13,38,5, _SY295,66,1,0,7,9.6,1.5,8.8,3.1,0.3
21322,20,7.2,8.8,12.4,8.7,0,3.7,0.8,7.3,18, _Clay,46,24,212,88400,19, _Sandy,4,25,97,3, _SY390,62,0,1,9,5.5,1.9,7.7,2.5,0.5
21323,11,4.5,7.6,11.5,7.5,0,3.5,1.6,5.7,12, _Clay,30,38,48,68200,17, _Sandy,11,37,157,4, _SY295,58,1,1,2,6.6,2.2,6.6,1.8,0.2
21324,22,1.8,6.4,10.6,6.3,0,3.1,0.8,4.3,15, _Sandy,15,7,183,48100,14, _Clay,18,4,216,4, _SY390,55,0,0,4,3.6,2.3,5.6,1.1,0.4
21325,13,12.1,5.2,9.7,5.1,0,0.1,1.6,1.2,18, _Clay,50,21,19,27900,12, _Sandy,26,17,276,5, _SY295,51,1,1,6,3,0,3.8,0,0.5
21326,21,1.5,7.9,14.7,7.8,0,0.9,1.6,6.7,17, _Sandy,20,4,95,107200,12, _Clay,48,2,278,3, _SY295,82,0,1,5,7.1,0.2,6.9,0.1,0.5
21327,15,6.6,2.8,7.9,2.7,0.3,0,1.6,2.1,15, _Sandy,19,3,290,186600,17, _Clay,40,41,95,4, _SY295,43,0,0,1,1.3,0,2,0,0.4
21328,16,13.1,4.1,7.5,4,0,0.8,0.8,2.4,14, _Clay,14,32,269,27100,20, _Clay,15,7,39,4, _SY295,29,0,1,7,3.9,0.5,2.1,0.7,0.4
21329,10,5.1,7,8.8,6.9,1.5,0,0.8,4,12, _Sandy,14,31,164,106600,15, _Clay,7,1,156,5, _SY295,55,1,1,2,4,0,2.8,0,0.3
21330,22,2.4,5.8,7.9,5.7,1.9,0,1.6,3,16, _Sandy,49,45,299,86400,12, _Clay,14,13,215,5, _SY390,52,0,0,5,5.3,0,2.8,0,0.5
21331,26,3.7,3.2,11.2,3.1,1,0,0.8,1.4,20, _Clay,8,14,38,26500,13, _Sandy,26,6,216,3, _SY295,68,1,0,4,2.1,0,2.7,0,0.2
21332,16,14,2,10.3,1.9,0.9,0,1.6,1.6,13, _Clay,44,28,173,6400,20, _Clay,33,18,276,4, _SY295,64,0,1,6,1.9,0,1.7,0,0.4
21333,20,2.2,7.4,12,7.3,0,2.5,0.8,6.1,18, _Sandy,3,42,212,145500,11, _Sandy,44,11,277,4, _SY390,80,0,1,6,5.3,0.3,4.1,0.9,0.1
