No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
2782,999.99,133.88,133.88,9.30,7.08,7.08,25.44,86.28,5.27,57.12,22.42,19.69,999.99,7,180,0,83,4,270,0,125,0,86,0,129,2,102,1,153,0,185,0,280,12,185,7,280
2783,999.99,999.99,999.99,999.99,10.12,10.12,7.31,4.84,3.42,5.11,16.64,15.34,999.99,1,180,0,83,4,270,0,125,0,102,0,153,0,86,1,129,0,185,0,280,1,185,3,280
2784,999.99,999.99,999.99,999.99,10.12,10.12,7.31,4.84,3.42,5.11,16.64,15.34,999.99,1,180,0,83,4,270,0,125,0,102,0,153,0,86,1,129,0,185,0,280,1,185,3,280
2786,999.99,9.23,9.23,2.47,1.59,1.59,13.75,107.68,4.66,14.47,31.41,15.81,999.99,12,180,1,83,22,270,1,125,0,110,0,165,5,102,10,153,0,185,0,280,24,185,49,280
2787,999.99,999.99,999.99,999.99,999.99,999.99,10.62,26.81,10.75,23.85,21.13,24.56,999.99,5,180,0,83,2,270,0,125,0,86,0,129,6,86,2,129,0,140,0,210,6,140,2,210
2788,999.99,5.55,5.55,999.99,3.21,3.21,10.41,41.02,6.68,42.99,41.31,28.71,999.99,13,235,1,110,15,353,1,165,0,110,0,165,9,102,12,153,0,140,0,210,108,140,138,210
2789,999.99,3.06,3.06,999.99,1.72,1.72,7.66,14.74,5.28,14.49,24.60,19.53,999.99,42,235,2,110,50,353,4,165,0,110,0,165,217,86,320,129,0,185,0,280,831,185,1222,280
2790,999.99,999.99,999.99,999.99,999.99,999.99,56.18,54.00,10.46,60.60,80.40,81.71,999.99,0,180,0,83,0,270,0,125,0,86,1,129,0,94,1,141,0,140,8,210,0,140,0,210
2791,999.99,999.99,999.99,999.99,44.15,44.15,21.31,60.31,10.20,54.61,73.70,999.99,999.99,11,180,1,83,4,270,0,125,0,86,0,129,24,102,6,153,0,185,0,280,1648,185,406,280
2792,999.99,999.99,999.99,999.99,4.96,4.96,21.21,519.85,8.23,638.00,83.75,58.64,999.99,5,235,0,110,9,353,1,165,1,86,3,129,16,86,13,129,3,185,15,280,164,185,137,280
2793,999.99,999.99,999.99,999.99,1.67,1.67,12.90,107.24,7.12,97.65,24.10,30.01,999.99,22,235,2,110,41,353,4,165,13,102,86,153,35,102,95,153,236,140,1576,210,165,140,442,210
2794,999.99,5.28,5.28,999.99,1.69,1.69,15.40,401.54,7.53,330.32,55.76,22.71,999.99,48,180,2,83,234,270,10,125,0,86,0,129,18,86,66,129,0,140,0,210,378,140,1392,210
2795,999.99,23.21,23.21,999.99,1.50,1.50,6.32,15.97,3.22,15.13,10.54,6.65,999.99,40,235,2,110,110,353,5,165,0,110,26,165,86,102,240,153,1,140,73,210,589,140,1633,210
2796,999.99,1.64,1.64,999.99,999.99,999.99,6.07,32.28,17.22,24.38,18.44,999.99,999.99,27,235,1,110,0,353,0,165,0,86,0,129,39,102,0,153,0,140,0,210,56,140,0,210
2797,999.99,1.64,1.64,999.99,999.99,999.99,6.07,32.28,17.22,24.38,18.44,999.99,999.99,27,235,1,110,0,353,0,165,0,86,0,129,39,102,0,153,0,140,0,210,56,140,0,210
2799,999.99,999.99,999.99,999.99,999.99,999.99,36.20,108.87,69.86,88.36,75.90,999.99,999.99,2,180,0,83,0,270,0,125,0,86,0,129,13,110,0,165,0,185,0,280,19,185,0,280
2800,999.99,5.63,5.66,999.99,4.86,4.88,11.98,161.58,10.86,143.40,38.45,36.24,999.99,20,235,1,110,31,353,2,165,0,86,0,129,10,86,18,129,0,140,0,210,59,140,101,210
2801,999.99,999.99,999.99,7.44,4.72,4.72,55.55,21.02,5.35,18.29,62.13,61.79,999.99,0,235,0,110,3,353,0,165,0,86,0,129,0,102,1,153,0,140,0,210,2,140,25,210
2802,999.99,245.72,245.72,999.99,17.90,17.90,42.18,135.76,12.14,105.99,999.99,999.99,999.99,6,235,0,110,1,353,0,165,0,102,0,153,2,86,0,129,0,140,0,210,51,140,6,210
2803,999.99,999.99,999.99,999.99,999.99,999.99,7.30,9.70,4.79,8.31,11.95,5.14,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,140,0,210,4,140,0,210
2804,999.99,999.99,999.99,999.99,999.99,999.99,99.01,282.36,14.72,260.47,999.99,999.99,999.99,1,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
2805,999.99,443.99,443.99,999.99,13.37,13.37,30.14,57.24,14.57,50.57,47.41,76.53,999.99,2,235,0,110,1,353,0,165,0,86,0,129,16,102,6,153,0,185,0,280,393,185,142,280
2806,999.99,999.99,999.99,999.99,999.99,999.99,30.16,50.18,16.40,53.48,54.02,57.54,999.99,0,235,0,110,2,353,0,165,0,102,0,153,0,86,2,129,0,185,0,280,6,185,40,280
2807,999.99,999.99,999.99,999.99,89.50,89.50,25.81,443.64,22.33,424.49,49.53,55.65,999.99,31,235,1,110,18,353,0,165,0,102,0,153,13,102,7,153,0,140,0,210,37,140,21,210
2808,999.99,999.99,999.99,999.99,3.55,3.55,64.34,176.98,14.58,198.15,999.99,86.08,999.99,2,180,0,83,4,270,0,125,0,86,1,129,3,86,22,129,0,185,10,280,6,185,48,280
2809,999.99,32.76,32.76,999.99,5.24,5.24,19.55,29.26,8.84,28.39,66.77,88.99,999.99,9,180,0,83,6,270,0,125,0,86,0,129,17,102,11,153,0,140,0,210,21,140,13,210
2810,999.99,999.99,999.99,9.54,2.56,2.56,48.60,33.89,5.55,31.98,92.07,42.62,999.99,0,180,0,83,4,270,0,125,0,102,0,153,0,86,1,129,0,140,0,210,0,140,0,210
2811,999.99,999.99,999.99,999.99,25.51,25.51,53.08,37.20,7.22,44.33,999.99,32.51,999.99,1,235,0,110,3,353,0,165,0,94,3,141,2,94,9,141,1,140,5,210,3,140,13,210
2812,999.99,679.24,679.24,999.99,12.13,12.13,57.09,907.10,4.06,884.42,999.99,98.81,999.99,2,235,0,110,1,353,0,165,0,102,0,153,1,102,1,153,1,140,1,210,17,140,10,210
2813,140.79,29.05,29.05,9.92,9.06,9.06,4.95,12.43,2.96,8.08,7.56,14.60,999.99,16,235,1,110,5,353,0,165,0,102,0,153,6,86,1,129,0,185,0,280,65,185,15,280
2814,999.99,999.99,999.99,999.99,2.65,2.65,29.83,30.21,6.97,33.25,45.73,26.29,999.99,6,180,0,83,14,270,1,125,0,94,0,141,0,102,0,153,0,185,0,280,0,185,1,280
2815,999.99,50.96,50.96,999.99,8.87,8.87,21.03,151.63,8.82,148.02,29.46,24.61,999.99,11,180,1,83,8,270,1,125,0,110,0,165,8,86,6,129,0,185,0,280,291,185,210,280
2817,999.99,999.99,999.99,999.99,999.99,999.99,24.61,20.53,17.04,16.66,67.97,999.99,999.99,3,235,0,110,0,353,0,165,0,86,0,129,5,102,0,153,1,185,0,280,23,185,0,280
2818,999.99,999.99,999.99,999.99,112.42,112.42,163.51,83.19,28.34,100.64,999.99,999.99,999.99,1,235,0,110,3,353,0,165,0,102,0,153,0,86,2,129,0,140,0,210,2,140,8,210
2819,999.99,999.99,999.99,999.99,999.99,999.99,19.53,32.47,14.54,34.61,29.26,56.21,999.99,3,180,0,83,2,270,0,125,0,102,0,153,2,86,3,129,0,185,0,280,4,185,6,280
2820,999.99,72.73,72.73,999.99,1.60,1.71,20.89,46.24,5.42,47.60,37.43,25.12,999.99,7,180,0,83,9,270,1,125,0,86,0,129,13,102,18,153,0,140,0,210,363,140,507,210
2821,999.99,999.99,999.99,999.99,2.37,2.37,12.30,10.78,5.58,9.60,17.64,19.53,999.99,15,180,1,83,28,270,1,125,0,86,0,129,55,102,140,153,0,140,1,210,1342,140,3422,210
2822,999.99,999.99,999.99,999.99,2.37,2.37,12.30,10.78,5.58,9.60,17.64,19.53,999.99,15,180,1,83,28,270,1,125,0,86,0,129,55,102,140,153,0,140,1,210,1342,140,3422,210
2824,999.99,999.99,999.99,999.99,2.37,2.37,12.30,10.78,5.58,9.60,17.64,19.53,999.99,15,180,1,83,28,270,1,125,0,86,0,129,55,102,140,153,0,140,1,210,1342,140,3422,210
2826,999.99,59.52,62.12,24.26,2.60,2.89,17.71,26.13,3.87,27.24,26.16,9.72,999.99,27,235,1,110,93,353,4,165,0,102,0,153,2,86,8,129,0,185,0,280,8,185,41,280
2827,999.99,999.99,999.99,999.99,13.05,13.05,21.18,141.22,13.60,137.63,25.96,22.40,999.99,12,235,1,110,13,353,2,165,0,86,0,129,10,102,13,153,0,140,0,210,66,140,86,210
2828,999.99,51.00,51.00,3.98,3.98,4.94,10.14,10.36,2.81,4.46,20.80,52.67,999.99,14,235,1,110,2,353,0,165,0,102,0,153,12,86,1,129,0,140,0,210,444,140,56,210
2829,999.99,999.99,999.99,4.94,4.94,10.61,9.26,34.58,2.46,19.73,15.25,13.10,999.99,2,180,0,83,1,270,0,125,3,86,1,129,5,86,2,129,51,140,22,210,23,140,10,210
2830,999.99,25.90,25.90,234.26,3.60,3.70,13.39,107.14,4.86,109.76,19.71,11.17,999.99,29,235,2,110,39,353,2,165,0,86,0,129,6,86,9,129,0,185,0,280,33,185,48,280
2831,999.99,999.99,999.99,999.99,999.99,999.99,108.80,729.07,22.17,849.38,999.99,999.99,999.99,2,235,0,110,2,353,0,165,0,110,0,165,0,102,0,153,0,140,0,210,0,140,0,210
2832,999.99,999.99,999.99,999.99,3.59,3.59,10.68,40.19,8.59,39.62,36.76,24.16,999.99,23,235,1,110,116,353,5,165,0,86,0,129,6,86,26,129,0,185,0,280,59,185,266,280
2833,999.99,62.86,62.86,999.99,6.82,6.82,20.43,156.11,12.46,167.91,40.69,33.40,999.99,12,235,0,110,12,353,1,165,0,102,0,153,17,102,20,153,0,185,0,280,161,185,188,280
2834,999.99,999.99,999.99,999.99,999.99,999.99,69.99,458.32,19.74,617.53,999.99,48.55,999.99,1,180,0,83,6,270,0,125,0,94,0,141,0,94,35,141,0,185,0,280,1,185,77,280
2835,999.99,999.99,999.99,999.99,15.26,15.26,55.25,95.03,13.85,96.79,999.99,999.99,999.99,2,235,0,110,1,353,0,165,1,110,1,165,3,110,3,165,2,140,5,210,3,140,3,210
2836,999.99,999.99,999.99,52.80,32.24,32.24,17.20,9.91,3.22,9.40,18.27,8.76,999.99,3,235,0,110,2,353,0,165,0,86,0,129,1,86,1,129,0,185,0,280,62,185,48,280
2837,999.99,25.62,25.62,2.80,2.50,2.59,13.45,52.89,3.73,24.88,13.99,23.00,999.99,29,180,2,83,5,270,0,125,0,86,0,129,10,102,1,153,0,140,0,210,573,140,67,210
2838,999.99,999.99,999.99,999.99,1.38,1.38,28.00,9.15,4.55,12.35,52.60,12.98,999.99,0,180,0,83,14,270,1,125,0,102,0,153,0,86,9,129,0,185,0,280,0,185,233,280
2839,999.99,999.99,999.99,999.99,1.38,1.38,28.00,9.15,4.55,12.35,52.60,12.98,999.99,0,180,0,83,14,270,1,125,0,102,0,153,0,86,9,129,0,185,0,280,0,185,233,280
2841,999.99,999.99,999.99,999.99,999.99,999.99,12.27,43.65,8.10,42.11,19.50,17.67,999.99,3,235,0,110,5,353,1,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
2842,999.99,226.16,226.16,999.99,38.87,38.87,32.82,65.79,20.08,58.94,999.99,999.99,999.99,4,235,0,110,2,353,0,165,2,86,1,129,6,86,2,129,58,185,26,280,36,185,15,280
2843,999.99,540.45,540.45,999.99,89.12,89.12,53.12,140.19,32.91,140.19,999.99,999.99,999.99,3,235,0,110,2,353,0,165,0,110,0,165,1,102,1,153,0,185,0,280,2,185,1,280
2844,999.99,999.99,999.99,999.99,4.39,4.39,86.18,136.99,7.31,149.10,999.99,34.69,999.99,0,235,0,110,2,353,0,165,0,94,0,141,0,86,3,129,0,140,0,210,5,140,40,210
2845,999.99,81.19,81.19,999.99,0.87,1.28,20.80,9.36,3.15,11.55,69.10,19.54,999.99,2,180,0,83,17,270,1,125,0,102,0,153,5,110,65,165,0,140,0,210,19,140,251,210
2846,999.99,108.24,108.24,5.94,5.86,7.63,5.35,12.72,2.23,6.95,6.96,1.18,999.99,3,235,0,110,10,353,1,165,4,86,0,129,12,110,0,165,29,140,0,210,13,140,0,210
2847,999.99,999.99,999.99,999.99,999.99,999.99,49.03,999.99,14.47,999.99,82.11,64.21,999.99,5,180,0,83,2,270,0,125,0,102,0,153,1,86,0,129,0,185,0,280,17,185,9,280
2848,999.99,7.22,7.22,999.99,1.29,1.29,23.26,184.48,13.19,165.57,65.56,61.28,999.99,30,235,2,110,110,353,7,165,0,102,0,153,27,86,102,129,0,185,0,280,283,185,1062,280
2849,999.99,999.99,999.99,999.99,999.99,999.99,9.05,29.57,6.40,27.64,16.56,17.94,999.99,2,235,0,110,1,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
2850,999.99,999.99,999.99,999.99,999.99,999.99,42.33,207.28,26.39,245.55,999.99,99.24,999.99,0,235,0,110,1,353,0,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,2,210
2851,999.99,999.99,999.99,999.99,14.61,14.61,30.69,35.97,8.70,31.22,999.99,999.99,999.99,1,235,0,110,0,353,0,165,5,110,0,165,7,102,0,153,14,140,1,210,121,140,7,210
2852,999.99,387.94,387.94,8.11,1.15,1.15,47.04,35.81,3.42,33.95,999.99,18.29,999.99,9,235,0,110,99,353,3,165,0,94,0,141,5,86,105,129,0,140,0,210,40,140,875,210
2853,999.99,999.99,999.99,999.99,999.99,999.99,26.42,47.38,5.31,47.38,31.48,28.74,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
2854,999.99,2.54,2.54,4.99,1.87,1.90,2.21,3.91,2.10,2.60,4.35,4.09,999.99,26,180,1,83,63,270,2,125,0,102,0,153,13,102,27,153,0,185,0,280,40,185,82,280
2855,999.99,41.61,41.61,999.99,11.61,11.61,9.99,14.21,6.60,13.68,12.72,14.14,999.99,7,180,0,83,4,270,0,125,0,86,0,129,2,86,1,129,0,185,0,280,3,185,1,280
2856,999.99,999.99,999.99,999.99,999.99,999.99,33.84,73.15,7.33,52.05,82.89,37.28,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,185,0,280,0,185,0,280
2857,999.99,145.59,145.59,999.99,37.08,37.08,25.32,285.11,17.03,221.64,40.31,81.03,999.99,10,235,0,110,1,353,0,165,7,102,1,153,11,94,1,141,75,185,8,280,11,185,1,280
2858,999.99,999.99,2489.35,4.76,4.76,5.02,44.14,83.09,3.80,46.09,40.34,10.34,999.99,5,180,0,83,20,270,1,125,0,94,0,141,1,86,6,129,0,185,0,280,15,185,121,280
2859,999.99,698.69,698.69,999.99,21.75,21.75,20.50,20.51,8.86,20.28,52.60,53.16,999.99,6,180,0,83,4,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,4,185,3,280
2860,999.99,999.99,999.99,999.99,12.85,12.85,262.73,112.62,8.22,136.96,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,140,1,210,0,140,4,210
2861,999.99,999.99,999.99,999.99,5.28,5.28,31.77,213.04,7.64,189.99,999.99,999.99,999.99,12,180,1,83,3,270,0,125,0,86,0,129,33,102,7,153,0,140,0,210,451,140,93,210
2862,999.99,76.24,76.24,999.99,5.22,5.33,7.93,9.56,3.13,10.32,12.48,9.73,999.99,13,235,1,110,13,353,1,165,15,110,33,165,16,102,23,153,130,140,294,210,163,140,237,210
2864,210.24,79.46,79.46,4.22,4.22,4.46,8.48,6.80,1.91,2.34,5.40,1.57,999.99,2,180,0,83,1,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,1,185,0,280
2865,999.99,203.40,203.40,999.99,46.29,46.29,22.65,322.98,10.36,334.47,75.33,62.99,999.99,3,235,0,110,3,353,0,165,0,102,0,153,6,102,6,153,0,185,0,280,137,185,131,280
2866,999.99,999.99,999.99,999.99,999.99,999.99,41.28,530.06,43.96,389.40,999.99,999.99,999.99,4,235,0,110,0,353,0,165,0,86,0,129,18,102,1,153,0,185,1,280,41,185,2,280
2867,999.99,999.99,999.99,999.99,999.99,999.99,8.56,16.51,8.67,16.08,16.35,18.87,999.99,10,180,1,83,6,270,1,125,1,86,1,129,13,86,7,129,3,185,2,280,36,185,19,280
2868,999.99,107.03,107.03,999.99,3.75,3.75,23.80,66.56,7.22,67.56,36.54,32.75,999.99,6,180,0,83,6,270,1,125,0,102,0,153,6,102,6,153,0,140,0,210,13,140,13,210
2869,999.99,999.99,999.99,999.99,999.99,999.99,34.29,715.31,11.07,917.52,999.99,76.27,999.99,13,235,0,110,20,353,1,165,0,86,0,129,0,110,1,165,0,140,0,210,0,140,0,210
2870,999.99,999.99,999.99,999.99,999.99,999.99,40.15,504.28,5.86,453.24,67.81,54.54,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,110,0,165,0,140,0,210,0,140,0,210
2871,999.99,7.27,7.27,999.99,2.93,2.93,6.90,35.55,5.32,34.51,15.55,18.00,999.99,10,180,0,83,7,270,0,125,9,102,7,153,46,94,28,141,372,140,307,210,60,140,36,210
2872,999.99,999.99,999.99,999.99,999.99,999.99,12.24,49.97,4.48,58.48,24.46,10.52,999.99,2,180,0,83,5,270,0,125,0,86,0,129,1,102,13,153,0,185,0,280,18,185,199,280
2873,999.99,7.43,7.43,999.99,1.69,1.78,15.78,379.84,6.62,381.33,30.07,24.10,999.99,49,235,3,110,45,353,3,165,0,86,0,129,29,102,28,153,0,185,0,280,988,185,940,280
2874,999.99,999.99,999.99,999.99,999.99,999.99,166.05,76.71,30.68,73.44,999.99,999.99,999.99,1,180,0,83,0,270,0,125,0,86,0,129,1,102,0,153,0,185,0,280,5,185,0,280
2875,999.99,341.86,341.86,999.99,18.35,18.35,32.81,26.85,7.74,28.00,90.19,77.35,999.99,14,180,0,83,13,270,0,125,0,86,0,129,3,86,3,129,0,140,0,210,13,140,14,210
2876,999.99,999.99,999.99,999.99,337.54,337.54,5.47,5.31,10.86,4.39,19.81,67.77,999.99,2,180,0,83,0,270,0,125,0,110,0,165,7,102,0,153,0,185,0,280,23,185,0,280
2877,999.99,64.51,64.51,999.99,5.13,5.86,7.20,34.45,3.20,34.45,25.03,28.04,999.99,4,180,0,83,4,270,0,125,2,86,3,129,28,86,17,129,34,140,64,210,89,140,55,210
2878,999.99,3.74,3.74,999.99,3.59,3.59,9.93,180.11,11.57,105.67,33.29,51.23,999.99,13,235,1,110,10,353,1,165,1,86,0,129,88,102,48,153,6,140,3,210,304,140,167,210
2879,999.99,999.99,999.99,999.99,19.14,19.14,112.76,572.47,16.51,477.06,999.99,999.99,999.99,1,180,0,83,0,270,0,125,1,110,1,165,10,110,1,165,5,140,2,210,22,140,3,210
2880,999.99,999.99,999.99,999.99,19.14,19.14,112.76,572.47,16.51,477.06,999.99,999.99,999.99,1,180,0,83,0,270,0,125,1,110,1,165,10,110,1,165,5,140,2,210,22,140,3,210
2882,999.99,999.99,999.99,999.99,999.99,999.99,54.81,132.35,8.42,140.99,86.76,24.33,999.99,0,180,0,83,1,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
2883,999.99,999.99,999.99,999.99,999.99,999.99,37.63,33.49,17.37,35.27,45.02,38.74,999.99,0,180,0,83,1,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,0,185,1,280
2884,999.99,999.99,999.99,999.99,999.99,999.99,14.16,48.27,11.58,43.58,46.48,49.20,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
2885,999.99,999.99,999.99,999.99,999.99,999.99,7.90,37.41,4.46,35.48,14.58,6.70,999.99,1,235,0,110,2,353,0,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
2886,999.99,999.99,999.99,999.99,9.84,9.84,25.85,30.79,5.08,36.47,37.75,16.50,999.99,1,180,0,83,2,270,0,125,0,102,3,153,5,102,8,153,3,140,16,210,27,140,43,210
2887,999.99,999.99,999.99,999.99,999.99,999.99,4.63,6.95,2.28,8.33,7.61,14.57,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
2888,999.99,21.25,21.25,999.99,4.50,4.50,25.35,133.00,8.36,135.60,98.92,71.17,999.99,6,180,0,83,5,270,0,125,1,110,1,165,50,102,42,153,1,185,2,280,207,185,172,280
2889,999.99,10.92,10.92,999.99,21.06,21.06,5.61,95.55,10.67,70.52,18.64,47.08,999.99,11,235,1,110,1,353,0,165,1,102,0,153,20,86,1,129,2,185,0,280,88,185,5,280
2890,999.99,999.99,2731.25,999.99,23.39,23.39,68.26,501.81,14.13,439.44,76.68,999.99,999.99,2,235,0,110,0,353,0,165,0,86,0,129,8,94,1,141,0,185,0,280,18,185,3,280
2891,999.99,5.98,5.98,999.99,1.64,1.64,11.19,38.78,6.25,36.69,20.71,25.60,999.99,64,180,2,83,37,270,1,125,0,110,0,165,79,110,43,165,0,185,0,280,245,185,134,280
2892,999.99,999.99,999.99,999.99,15.08,15.08,65.90,33.72,7.33,34.22,999.99,999.99,999.99,1,180,0,83,1,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,2,185,2,280
2893,999.99,49.97,49.97,999.99,24.72,24.72,3.65,8.13,2.63,6.71,5.70,4.69,999.99,11,180,1,83,3,270,0,125,14,102,6,153,15,86,7,129,100,140,41,210,118,140,53,210
2894,999.99,999.99,999.99,999.99,6.04,6.04,20.09,29.26,3.31,34.20,25.96,16.45,999.99,1,180,0,83,2,270,0,125,0,86,0,129,0,102,1,153,0,140,0,210,5,140,13,210
2895,999.99,999.99,999.99,999.99,127.75,127.75,15.59,9.64,7.19,9.92,41.61,38.33,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
2896,999.99,999.99,999.99,999.99,109.46,109.46,53.06,87.74,16.50,105.90,78.79,31.66,999.99,6,235,0,110,14,353,0,165,0,102,0,153,4,86,12,129,0,185,0,280,29,185,86,280
2897,999.99,999.99,999.99,999.99,999.99,999.99,56.44,161.71,13.45,131.02,999.99,53.82,999.99,4,235,0,110,2,353,0,165,0,86,0,129,3,86,0,129,0,185,0,280,4,185,0,280
2898,999.99,999.99,999.99,999.99,999.99,999.99,15.89,8.48,7.35,8.10,16.37,17.00,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,185,0,280,0,185,0,280
2899,999.99,999.99,999.99,999.99,999.99,999.99,13.24,16.91,5.04,14.44,26.77,4.75,999.99,2,235,0,110,10,353,1,165,0,86,0,129,18,94,0,141,0,140,0,210,17,140,0,210
2900,999.99,999.99,999.99,999.99,999.99,999.99,9.71,104.89,2.22,139.76,22.69,2.38,999.99,0,180,0,83,6,270,1,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
2901,999.99,999.99,999.99,999.99,999.99,999.99,9.71,104.89,2.22,139.76,22.69,2.38,999.99,0,180,0,83,6,270,1,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
2903,999.99,999.99,999.99,999.99,132.78,132.78,20.01,21.04,6.20,21.27,27.82,12.94,999.99,8,180,0,83,6,270,0,125,0,110,0,165,2,86,2,129,0,185,0,280,5,185,5,280
2904,999.99,999.99,999.99,999.99,6.35,6.35,20.03,36.41,4.17,35.57,45.27,43.74,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
2905,999.99,999.99,999.99,999.99,29.32,29.32,12.72,11.92,6.49,9.16,41.77,999.99,999.99,3,180,0,83,0,270,0,125,1,102,0,153,6,102,0,153,0,140,0,210,38,140,0,210
2906,999.99,999.99,999.99,999.99,16.10,16.10,57.78,54.70,10.46,61.44,999.99,84.23,999.99,1,180,0,83,1,270,0,125,1,94,2,141,2,86,3,129,12,185,31,280,20,185,38,280
2907,999.99,999.99,999.99,999.99,999.99,999.99,49.85,82.43,26.80,73.66,92.12,87.93,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,94,0,141,0,140,0,210,0,140,0,210
2908,999.99,999.99,999.99,999.99,2.42,2.42,16.20,26.85,4.81,27.29,24.35,9.76,999.99,13,235,1,110,29,353,2,165,0,102,0,153,7,110,25,165,0,185,0,280,7,185,28,280
2909,999.99,999.99,999.99,999.99,999.99,999.99,211.62,233.31,9.04,243.09,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,86,0,129,0,140,0,210,0,140,0,210
2910,999.99,999.99,999.99,999.99,4.60,4.60,31.72,105.39,9.96,99.45,72.86,70.55,999.99,8,180,0,83,5,270,0,125,0,102,0,153,32,94,18,141,0,185,0,280,63,185,36,280
2911,999.99,999.99,999.99,999.99,999.99,999.99,18.31,29.01,7.14,31.87,31.17,21.71,999.99,0,235,0,110,2,353,0,165,0,94,0,141,0,86,0,129,0,185,0,280,0,185,1,280
2912,999.99,999.99,999.99,999.99,999.99,999.99,40.22,91.56,14.22,86.67,999.99,72.44,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
2913,999.99,13.47,13.47,999.99,5.80,5.83,9.17,35.59,5.25,32.72,24.33,22.38,999.99,78,235,4,110,44,353,2,165,0,94,0,141,17,102,7,153,0,140,0,210,197,140,85,210
2914,999.99,999.99,999.99,999.99,10.04,10.04,12.31,125.52,7.32,127.46,21.97,26.25,999.99,18,180,1,83,10,270,1,125,0,102,0,153,7,102,7,153,0,185,0,280,36,185,35,280
2915,999.99,194.89,194.89,999.99,29.39,29.39,81.37,999.99,19.70,999.99,999.99,999.99,999.99,2,180,0,83,2,270,0,125,3,86,3,129,3,102,3,153,106,140,109,210,26,140,23,210
2917,999.99,999.99,999.99,2.40,2.40,5.54,23.90,12.82,1.45,2.36,13.03,1.07,999.99,0,235,0,110,9,353,1,165,0,102,0,153,0,102,0,153,0,185,0,280,1,185,0,280
2918,999.99,999.99,999.99,999.99,999.99,999.99,29.92,158.58,30.31,153.95,55.31,72.37,999.99,4,180,0,83,2,270,0,125,0,102,0,153,2,102,1,153,0,185,0,280,11,185,6,280
2919,999.99,999.99,999.99,999.99,32.40,32.40,321.74,999.99,16.80,999.99,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,94,1,141,0,185,0,280,0,185,4,280
2920,999.99,999.99,999.99,999.99,56.13,56.13,14.81,267.29,8.93,239.64,22.93,40.98,999.99,5,235,0,110,1,353,0,165,1,110,0,165,6,102,1,153,0,185,0,280,97,185,24,280
2921,999.99,999.99,999.99,999.99,22.03,22.03,42.71,30.07,18.15,29.03,57.28,67.84,999.99,1,235,0,110,0,353,0,165,0,94,0,141,1,86,1,129,0,140,0,210,21,140,9,210
2922,999.99,999.99,999.99,999.99,999.99,999.99,7.62,41.38,10.72,30.98,16.99,30.43,999.99,6,235,0,110,0,353,0,165,0,94,0,141,2,102,0,153,0,140,0,210,52,140,0,210
2923,999.99,999.99,999.99,999.99,999.99,999.99,211.62,233.31,9.04,243.09,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,86,0,129,0,140,0,210,0,140,0,210
2924,999.99,999.99,999.99,999.99,999.99,999.99,35.34,266.65,8.79,324.50,64.65,30.33,999.99,0,235,0,110,6,353,0,165,0,110,0,165,0,86,6,129,0,140,0,210,0,140,183,210
2926,999.99,999.99,999.99,999.99,999.99,999.99,24.94,37.79,9.06,42.57,38.18,32.62,999.99,0,235,0,110,2,353,0,165,0,102,1,153,0,86,3,129,0,140,7,210,0,140,40,210
